post_id,platform,post_type,post_time,likes,comments,shares,post_day,sentiment_score
486,LinkedIn,text,06/15/2023 14:54,1092,622,222,Thursday,positive
487,LinkedIn,image,01/05/2023 22:16,1360,430,890,Thursday,neutral
488,Instagram,text,05/07/2023 06:08,3886,554,602,Sunday,negative
489,LinkedIn,poll,11/02/2023 06:33,4178,445,251,Thursday,neutral
490,Instagram,text,07/28/2023 03:37,3066,212,634,Friday,negative
491,Instagram,image,10/21/2023 20:42,2339,538,81,Saturday,positive
492,Twitter,carousel,03/12/2023 15:09,2568,11,941,Sunday,positive
493,Instagram,video,09/03/2023 15:44,4423,191,547,Sunday,positive
494,Twitter,carousel,04/27/2023 05:19,3579,717,899,Thursday,positive
495,Instagram,carousel,10/22/2023 11:11,2629,607,710,Sunday,negative
496,LinkedIn,video,09/21/2023 05:52,2460,118,783,Thursday,neutral
497,Twitter,poll,01/04/2023 06:41,3814,361,668,Wednesday,negative
498,Twitter,image,01/17/2023 20:21,4062,246,946,Tuesday,neutral
499,LinkedIn,carousel,05/28/2023 05:52,1955,626,756,Sunday,neutral
500,Instagram,carousel,06/24/2023 09:38,3073,29,112,Saturday,negative
501,Facebook,poll,12/21/2023 13:44,2470,263,365,Thursday,positive
502,LinkedIn,video,12/25/2023 12:01,2845,161,23,Monday,positive
503,LinkedIn,image,09/29/2023 01:13,975,525,823,Friday,negative
504,Twitter,image,06/29/2023 00:42,764,169,649,Thursday,negative
505,Instagram,image,06/28/2023 05:26,324,606,22,Wednesday,neutral
506,Twitter,poll,05/24/2023 14:59,890,529,361,Wednesday,positive
507,Twitter,video,08/02/2023 22:50,4514,370,860,Wednesday,neutral
508,Instagram,poll,09/10/2023 22:12,1761,273,472,Sunday,neutral
509,Twitter,carousel,01/16/2023 08:06,4981,519,302,Monday,neutral
510,Instagram,poll,04/29/2023 05:44,1538,616,975,Saturday,negative
511,Instagram,text,11/26/2023 08:57,3300,137,835,Sunday,positive
512,Twitter,text,08/02/2023 16:23,4691,768,403,Wednesday,negative
513,Instagram,image,02/03/2023 01:30,2074,291,965,Friday,negative
514,LinkedIn,poll,01/02/2023 22:31,3650,233,612,Monday,negative
515,Twitter,text,05/20/2023 09:33,2476,754,255,Saturday,neutral
516,Instagram,video,11/06/2023 20:03,4857,606,814,Monday,negative
517,Facebook,image,07/01/2023 13:20,3061,754,281,Saturday,negative
518,LinkedIn,video,02/21/2023 21:42,115,265,903,Tuesday,positive
519,Twitter,carousel,06/12/2023 14:11,2987,5,243,Monday,neutral
520,Twitter,carousel,11/08/2023 04:09,3413,541,958,Wednesday,positive
521,Twitter,carousel,07/20/2023 00:12,2191,634,385,Thursday,neutral
522,Instagram,carousel,11/17/2023 22:20,3581,572,150,Friday,positive
523,Instagram,text,05/27/2023 23:39,821,535,290,Saturday,positive
524,LinkedIn,carousel,12/06/2023 10:27,3116,511,415,Wednesday,positive
525,Twitter,poll,06/04/2023 19:31,2948,702,915,Sunday,negative
526,LinkedIn,poll,11/12/2023 06:38,182,159,786,Sunday,neutral
527,Instagram,poll,12/18/2023 02:08,3820,329,949,Monday,negative
528,Twitter,image,11/03/2023 05:28,1309,729,762,Friday,neutral
529,LinkedIn,text,02/27/2023 22:48,2945,379,412,Monday,neutral
530,Instagram,image,01/28/2023 04:02,3337,184,160,Saturday,negative
531,LinkedIn,text,12/01/2023 19:01,331,534,512,Friday,negative
532,Instagram,text,07/23/2023 01:33,3655,342,714,Sunday,negative
533,LinkedIn,text,07/18/2023 17:52,2810,696,425,Tuesday,positive
534,Twitter,text,07/01/2023 23:31,3530,275,360,Saturday,negative
535,LinkedIn,text,01/10/2023 18:57,272,263,437,Tuesday,neutral
536,LinkedIn,video,02/08/2023 11:20,3137,61,141,Wednesday,neutral
537,Facebook,poll,05/06/2023 16:53,931,561,237,Saturday,neutral
538,LinkedIn,video,08/26/2023 04:04,4590,528,840,Saturday,neutral
539,Twitter,video,11/23/2023 12:43,139,16,73,Thursday,neutral
540,Instagram,text,01/16/2023 02:32,4663,737,72,Monday,negative
541,Instagram,carousel,12/26/2023 10:32,2522,139,116,Tuesday,neutral
542,LinkedIn,image,12/06/2023 03:09,1796,273,912,Wednesday,negative
543,Twitter,poll,10/09/2023 00:30,3455,29,486,Monday,negative
544,Twitter,video,06/07/2023 21:18,3736,640,230,Wednesday,neutral
545,Instagram,video,06/18/2023 20:13,4676,518,309,Sunday,negative
546,LinkedIn,video,07/25/2023 01:28,4893,126,781,Tuesday,positive
547,Twitter,video,04/13/2023 06:11,4572,200,682,Thursday,negative
548,Twitter,text,08/27/2023 03:08,3657,153,864,Sunday,positive
549,Instagram,carousel,01/09/2023 09:20,570,588,693,Monday,neutral
550,Twitter,text,10/14/2023 01:45,3306,434,874,Saturday,negative
551,Facebook,text,02/04/2023 12:35,656,425,563,Saturday,negative
552,Facebook,carousel,11/04/2023 02:34,2949,755,932,Saturday,positive
553,Twitter,carousel,07/04/2023 05:57,1992,438,12,Tuesday,positive
554,Twitter,video,05/22/2023 01:45,4345,27,594,Monday,negative
555,LinkedIn,carousel,07/01/2023 10:10,4556,198,56,Saturday,neutral
556,Twitter,carousel,03/04/2023 01:51,2417,661,952,Saturday,positive
557,Twitter,video,08/28/2023 14:15,317,184,651,Monday,neutral
558,Facebook,carousel,03/06/2023 22:14,4410,754,625,Monday,negative
559,LinkedIn,image,08/17/2023 17:00,3835,619,583,Thursday,positive
560,Facebook,poll,03/25/2023 04:55,3018,409,827,Saturday,positive
561,Instagram,text,07/25/2023 01:38,1624,59,509,Tuesday,neutral
562,Facebook,image,08/18/2023 09:55,2231,491,490,Friday,positive
563,LinkedIn,text,03/16/2023 22:17,1400,591,441,Thursday,positive
564,LinkedIn,video,08/23/2023 02:21,4162,264,35,Wednesday,negative
565,Instagram,video,02/03/2023 18:12,726,594,777,Friday,neutral
566,LinkedIn,video,04/27/2023 07:02,471,702,995,Thursday,negative
567,Facebook,text,05/08/2023 05:45,2734,413,270,Monday,negative
568,Facebook,text,02/22/2023 11:12,1308,304,372,Wednesday,negative
569,Facebook,image,07/06/2023 07:00,598,580,202,Thursday,neutral
570,LinkedIn,poll,04/23/2023 15:38,4884,564,317,Sunday,neutral
571,LinkedIn,image,09/21/2023 17:16,385,78,524,Thursday,negative
572,LinkedIn,image,09/22/2023 08:01,1487,675,565,Friday,negative
573,Twitter,text,06/27/2023 07:45,3577,26,569,Tuesday,neutral
574,Twitter,carousel,03/15/2023 02:10,2798,107,793,Wednesday,neutral
575,LinkedIn,image,11/18/2023 14:50,3141,205,516,Saturday,neutral
576,Twitter,video,09/26/2023 01:25,2201,744,684,Tuesday,negative
577,Facebook,poll,03/15/2023 08:08,2176,601,466,Wednesday,neutral
578,Facebook,carousel,10/02/2023 12:18,1963,19,873,Monday,positive
579,LinkedIn,text,06/21/2023 14:13,2787,472,405,Wednesday,negative
580,Twitter,carousel,04/19/2023 23:01,3813,796,802,Wednesday,negative
581,Instagram,carousel,11/18/2023 10:09,137,637,764,Saturday,negative
582,Twitter,text,01/20/2023 18:28,4457,360,738,Friday,negative
583,LinkedIn,video,02/24/2023 17:04,2426,501,821,Friday,negative
584,Twitter,text,08/24/2023 04:04,1289,768,341,Thursday,positive
585,Twitter,video,02/23/2023 00:30,4252,146,36,Thursday,negative
586,Facebook,video,11/30/2023 01:20,3341,651,379,Thursday,neutral
587,Twitter,text,08/13/2023 17:59,433,669,340,Sunday,positive
588,Twitter,carousel,07/25/2023 22:32,3659,515,323,Tuesday,neutral
589,LinkedIn,text,11/11/2023 11:10,3807,568,153,Saturday,positive
590,Instagram,carousel,08/10/2023 07:42,1276,293,973,Thursday,neutral
591,Instagram,video,11/23/2023 00:57,4282,448,762,Thursday,positive
592,Instagram,text,08/19/2023 17:08,1936,111,900,Saturday,positive
593,Instagram,text,07/18/2023 15:52,2966,280,547,Tuesday,neutral
594,LinkedIn,carousel,04/20/2023 11:22,1579,103,979,Thursday,positive
595,LinkedIn,video,05/16/2023 02:40,2604,557,63,Tuesday,negative
596,Facebook,text,03/06/2023 19:43,4053,58,922,Monday,positive
597,LinkedIn,image,01/06/2023 01:06,1948,248,224,Friday,positive
598,Twitter,video,06/18/2023 20:47,736,29,319,Sunday,neutral
599,Twitter,carousel,07/19/2023 07:31,3007,399,754,Wednesday,negative
600,Instagram,poll,12/01/2023 06:15,744,96,873,Friday,positive
601,Facebook,text,03/01/2023 12:00,4491,274,106,Wednesday,negative
602,LinkedIn,video,08/02/2023 09:04,1337,161,286,Wednesday,neutral
603,Twitter,image,01/09/2023 04:55,2902,81,82,Monday,negative
604,Twitter,text,10/21/2023 13:12,4490,597,309,Saturday,positive
605,Twitter,video,04/23/2023 19:12,2696,128,739,Sunday,negative
606,LinkedIn,poll,06/18/2023 11:20,105,685,417,Sunday,positive
607,Instagram,poll,06/28/2023 19:57,4425,164,692,Wednesday,negative
608,LinkedIn,poll,04/22/2023 16:16,4989,748,557,Saturday,positive
609,Facebook,video,05/13/2023 22:42,102,437,203,Saturday,positive
610,Instagram,image,04/12/2023 10:44,4670,62,327,Wednesday,positive
611,LinkedIn,poll,08/11/2023 04:26,3799,116,916,Friday,neutral
612,Facebook,poll,08/16/2023 11:09,2299,49,334,Wednesday,negative
613,Instagram,video,11/15/2023 17:13,186,390,973,Wednesday,positive
614,Twitter,text,10/03/2023 15:18,1186,761,828,Tuesday,negative
615,Facebook,carousel,07/23/2023 09:20,241,177,257,Sunday,neutral
616,Facebook,carousel,02/01/2023 22:30,3735,501,498,Wednesday,neutral
617,LinkedIn,text,10/10/2023 18:04,4728,395,442,Tuesday,negative
618,LinkedIn,carousel,10/21/2023 15:44,4893,672,615,Saturday,neutral
619,Facebook,video,07/04/2023 23:21,3280,311,89,Tuesday,neutral
620,Twitter,video,05/30/2023 21:31,565,154,699,Tuesday,neutral
621,LinkedIn,text,05/03/2023 07:35,4281,202,637,Wednesday,neutral
622,Twitter,image,03/10/2023 08:57,111,798,409,Friday,negative
623,Instagram,text,04/18/2023 11:08,2544,211,386,Tuesday,neutral
624,Instagram,image,02/09/2023 05:26,1341,258,213,Thursday,positive
625,Instagram,carousel,04/19/2023 00:37,2890,313,628,Wednesday,neutral
626,Instagram,carousel,07/30/2023 16:53,4622,610,135,Sunday,neutral
627,Twitter,text,01/13/2023 08:32,1302,527,142,Friday,positive
628,LinkedIn,poll,09/05/2023 08:35,3908,797,568,Tuesday,positive
629,Facebook,poll,06/23/2023 06:14,586,25,943,Friday,positive
630,Twitter,carousel,11/07/2023 21:32,4489,56,562,Tuesday,negative
631,LinkedIn,poll,01/11/2023 01:00,3342,73,319,Wednesday,positive
632,Twitter,image,03/25/2023 22:21,328,399,583,Saturday,neutral
633,Twitter,text,04/04/2023 04:27,3792,507,193,Tuesday,negative
634,Facebook,image,10/15/2023 20:12,2200,196,429,Sunday,neutral
635,Facebook,text,02/13/2023 20:49,2156,709,590,Monday,neutral
636,LinkedIn,image,03/23/2023 06:39,789,769,210,Thursday,negative
637,Facebook,image,07/25/2023 22:26,1424,295,224,Tuesday,negative
638,Twitter,text,03/28/2023 09:53,3004,664,998,Tuesday,positive
639,Instagram,text,07/11/2023 23:46,4758,474,1000,Tuesday,positive
640,LinkedIn,text,07/28/2023 09:29,921,118,490,Friday,neutral
641,LinkedIn,video,02/24/2023 18:55,288,487,548,Friday,neutral
642,Facebook,poll,10/02/2023 08:14,1539,587,195,Monday,positive
643,Instagram,image,04/05/2023 07:56,3228,24,881,Wednesday,neutral
644,Instagram,poll,11/20/2023 15:59,3669,144,837,Monday,negative
645,LinkedIn,image,02/06/2023 11:58,2866,218,471,Monday,positive
646,Twitter,image,10/06/2023 08:31,96,412,796,Friday,positive
647,Twitter,text,05/09/2023 19:29,2247,412,921,Tuesday,neutral
648,Twitter,poll,09/02/2023 03:47,4814,701,129,Saturday,positive
649,LinkedIn,video,03/18/2023 19:54,4430,215,240,Saturday,positive
650,LinkedIn,text,06/29/2023 07:11,2296,44,129,Thursday,positive
651,LinkedIn,video,07/30/2023 04:22,2869,121,87,Sunday,negative
652,Instagram,carousel,08/20/2023 02:56,3661,591,987,Sunday,neutral
653,Twitter,video,04/27/2023 03:19,3345,664,454,Thursday,positive
654,Facebook,image,12/27/2023 11:10,4269,266,474,Wednesday,neutral
655,Instagram,poll,01/28/2023 19:55,2486,752,22,Saturday,negative
656,Facebook,poll,12/25/2023 16:29,1032,598,703,Monday,positive
657,Twitter,text,05/14/2023 22:31,2867,184,486,Sunday,neutral
658,Facebook,carousel,06/01/2023 07:37,3885,768,870,Thursday,neutral
659,LinkedIn,video,03/01/2023 01:24,1309,397,422,Wednesday,negative
660,Facebook,video,08/14/2023 06:47,1540,416,815,Monday,neutral
661,Twitter,video,09/28/2023 01:18,4006,388,77,Thursday,positive
662,Instagram,text,01/10/2023 07:43,1273,784,82,Tuesday,positive
663,Twitter,carousel,01/06/2023 08:38,3178,124,551,Friday,neutral
664,Instagram,poll,01/06/2023 00:03,686,782,599,Friday,neutral
665,Facebook,carousel,07/09/2023 21:31,442,400,668,Sunday,positive
666,Instagram,image,01/15/2023 15:29,2277,163,705,Sunday,positive
667,Twitter,carousel,07/15/2023 17:45,3645,532,492,Saturday,neutral
668,Instagram,image,06/17/2023 00:36,2272,598,544,Saturday,positive
669,LinkedIn,carousel,12/06/2023 04:48,1353,277,862,Wednesday,neutral
670,Facebook,video,03/06/2023 18:46,4253,798,545,Monday,neutral
671,Instagram,carousel,08/26/2023 06:49,3936,87,875,Saturday,positive
672,Instagram,image,12/23/2023 01:40,4277,539,191,Saturday,negative
673,LinkedIn,text,06/11/2023 00:39,4018,341,472,Sunday,neutral
674,LinkedIn,image,07/06/2023 15:19,4924,536,504,Thursday,negative
675,Twitter,image,06/03/2023 08:18,915,773,90,Saturday,positive
676,Twitter,image,02/08/2023 13:49,2609,484,393,Wednesday,negative
677,Twitter,text,04/29/2023 17:17,4703,433,717,Saturday,negative
678,Twitter,poll,11/07/2023 19:43,3338,13,378,Tuesday,neutral
679,LinkedIn,image,04/04/2023 05:01,177,635,560,Tuesday,neutral
680,Twitter,text,06/06/2023 10:38,1638,779,191,Tuesday,neutral
681,Twitter,text,06/24/2023 19:04,789,657,112,Saturday,negative
682,LinkedIn,video,12/15/2023 16:04,3388,453,633,Friday,neutral
683,Twitter,carousel,03/30/2023 02:21,481,123,817,Thursday,negative
684,Twitter,text,01/08/2023 02:05,543,101,437,Sunday,neutral
685,Facebook,carousel,07/16/2023 21:37,4712,218,71,Sunday,negative
686,Twitter,text,07/06/2023 18:32,925,226,921,Thursday,neutral
687,Twitter,carousel,05/13/2023 00:02,1553,411,158,Saturday,positive
688,LinkedIn,image,02/15/2023 04:10,2529,441,35,Wednesday,neutral
689,Facebook,video,05/06/2023 11:43,1556,547,749,Saturday,positive
690,Instagram,video,10/28/2023 19:48,3434,111,648,Saturday,neutral
691,Twitter,video,07/21/2023 12:34,4946,246,731,Friday,positive
692,LinkedIn,image,12/23/2023 20:15,2293,677,254,Saturday,neutral
693,LinkedIn,text,05/27/2023 10:29,359,507,312,Saturday,positive
694,LinkedIn,carousel,05/02/2023 02:33,3722,334,769,Tuesday,negative
695,Instagram,poll,03/12/2023 01:15,2969,584,803,Sunday,negative
696,Instagram,image,05/20/2023 12:41,3910,514,217,Saturday,negative
697,Twitter,text,12/30/2023 04:11,2718,644,56,Saturday,negative
698,Instagram,text,05/18/2023 17:01,121,733,277,Thursday,negative
699,Instagram,image,04/06/2023 09:08,4069,105,944,Thursday,neutral
700,LinkedIn,poll,07/31/2023 09:34,2282,429,99,Monday,neutral
701,Facebook,image,10/13/2023 19:33,3200,577,903,Friday,negative
702,Instagram,image,01/15/2023 22:39,3043,498,929,Sunday,positive
703,Facebook,video,10/11/2023 02:50,4656,152,113,Wednesday,neutral
704,Twitter,image,12/26/2023 17:50,232,310,31,Tuesday,negative
705,Instagram,image,08/18/2023 15:02,3813,763,44,Friday,positive
706,LinkedIn,image,02/17/2023 09:40,3065,598,518,Friday,positive
707,Twitter,video,07/09/2023 23:35,1928,480,878,Sunday,positive
708,LinkedIn,carousel,02/12/2023 08:40,3585,696,178,Sunday,neutral
709,Facebook,image,08/11/2023 04:47,3816,513,176,Friday,neutral
710,Facebook,video,02/14/2023 21:57,4040,234,866,Tuesday,neutral
711,Facebook,video,07/10/2023 05:38,182,164,506,Monday,positive
712,LinkedIn,carousel,04/27/2023 07:27,3015,139,789,Thursday,positive
713,Instagram,poll,10/07/2023 16:05,855,599,602,Saturday,negative
714,Facebook,carousel,05/02/2023 13:54,4484,715,644,Tuesday,negative
715,Facebook,video,08/04/2023 23:43,3368,669,449,Thursday,neutral
716,Twitter,video,03/26/2023 01:53,787,145,904,Sunday,negative
717,Twitter,image,12/11/2023 01:47,2201,421,170,Sunday,neutral
718,LinkedIn,video,05/01/2023 15:35,2797,132,220,Tuesday,negative
719,LinkedIn,text,06/30/2023 03:31,2232,855,882,Tuesday,negative
720,LinkedIn,carousel,04/16/2023 00:43,4659,189,730,Monday,positive
721,Facebook,image,01/17/2023 18:41,502,202,460,Sunday,positive
722,Twitter,poll,11/18/2023 18:10,3211,727,650,Friday,positive
723,Twitter,carousel,08/02/2023 02:42,807,663,771,Sunday,negative
724,Instagram,image,04/09/2023 18:19,4636,148,134,Thursday,negative
725,Instagram,text,01/10/2023 16:32,2869,66,744,Saturday,negative
726,Facebook,video,05/21/2023 14:05,2667,992,122,Thursday,neutral
727,Twitter,video,10/18/2023 19:05,3608,121,849,Thursday,negative
728,Facebook,poll,05/12/2023 19:58,3929,568,979,Tuesday,positive
729,Twitter,poll,08/25/2023 12:01,3558,63,588,Saturday,neutral
730,Facebook,text,01/14/2023 09:01,3944,800,881,Thursday,positive
731,Instagram,text,05/23/2023 23:28,2995,259,132,Monday,neutral
732,Instagram,poll,04/16/2023 14:52,602,884,428,Monday,positive
733,Twitter,carousel,03/11/2023 04:55,1246,930,774,Wednesday,neutral
734,Twitter,video,06/24/2023 13:00,1539,639,77,Wednesday,negative
735,Facebook,video,06/14/2023 19:18,1407,394,257,Saturday,positive
736,Twitter,video,05/11/2023 12:08,4843,855,292,Monday,negative
737,Twitter,image,04/06/2023 07:30,4387,90,943,Monday,neutral
738,Instagram,text,08/13/2023 14:39,1734,534,651,Monday,neutral
739,LinkedIn,poll,01/30/2023 13:09,2311,880,281,Tuesday,neutral
740,Facebook,video,05/15/2023 11:06,4967,175,250,Wednesday,neutral
741,LinkedIn,poll,10/07/2023 16:30,4853,739,717,Saturday,negative
742,Facebook,text,01/11/2023 22:10,4446,817,331,Sunday,neutral
743,Facebook,carousel,11/14/2023 21:56,1437,904,895,Friday,positive
744,Instagram,poll,01/16/2023 08:47,1614,602,190,Thursday,negative
745,Twitter,video,03/18/2023 14:18,3947,272,163,Friday,neutral
746,Twitter,image,10/18/2023 14:22,3260,507,352,Friday,negative
747,LinkedIn,carousel,04/22/2023 18:03,1347,968,676,Thursday,positive
748,Instagram,text,04/12/2023 16:27,3738,234,354,Thursday,negative
749,Facebook,image,01/02/2023 09:42,273,787,257,Tuesday,negative
750,Twitter,poll,07/07/2023 13:03,599,44,935,Tuesday,positive
751,LinkedIn,video,06/02/2023 18:36,2139,609,672,Wednesday,positive
752,Instagram,video,12/05/2023 05:53,3338,222,405,Friday,negative
753,Twitter,carousel,12/30/2023 20:36,4602,646,242,Tuesday,neutral
754,Twitter,video,11/20/2023 00:23,3564,443,688,Tuesday,negative
755,Instagram,video,03/13/2023 10:19,2461,276,41,Thursday,neutral
756,Instagram,carousel,04/13/2023 22:27,3056,248,646,Wednesday,positive
757,Facebook,image,12/12/2023 04:21,1706,766,173,Monday,neutral
758,Facebook,image,12/16/2023 18:01,3180,64,240,Thursday,negative
759,Twitter,text,01/27/2023 05:21,1208,320,72,Saturday,positive
760,LinkedIn,text,04/16/2023 04:37,93,101,976,Wednesday,negative
761,Twitter,video,10/01/2023 09:15,2996,112,587,Monday,positive
762,Instagram,video,07/23/2023 15:16,1649,589,458,Sunday,positive
763,LinkedIn,image,08/10/2023 14:45,3970,620,73,Saturday,positive
764,LinkedIn,poll,08/14/2023 15:38,3768,396,51,Wednesday,negative
765,LinkedIn,image,11/02/2023 04:01,2606,970,459,Tuesday,neutral
766,Facebook,text,04/05/2023 21:24,658,918,696,Friday,negative
767,Facebook,poll,09/22/2023 07:42,3036,597,831,Tuesday,negative
768,Facebook,poll,01/13/2023 11:49,3661,661,854,Friday,negative
769,Twitter,text,05/16/2023 09:32,3018,645,623,Saturday,negative
770,Facebook,text,04/30/2023 06:39,3222,554,481,Wednesday,negative
771,Facebook,video,05/09/2023 12:35,4790,409,102,Friday,neutral
772,Twitter,text,12/20/2023 06:39,2395,75,683,Saturday,neutral
773,Instagram,poll,02/25/2023 17:19,2188,285,880,Wednesday,positive
774,Twitter,text,06/05/2023 21:45,1731,195,820,Tuesday,negative
775,Facebook,carousel,09/16/2023 01:02,1490,721,528,Tuesday,neutral
776,Instagram,poll,04/07/2023 13:40,173,12,109,Wednesday,negative
777,Instagram,carousel,07/18/2023 18:54,4355,537,128,Saturday,neutral
778,LinkedIn,poll,01/13/2023 23:04,1033,275,958,Friday,positive
779,Instagram,image,10/15/2023 14:07,1283,284,771,Friday,positive
780,Instagram,poll,02/17/2023 00:37,641,882,571,Monday,negative
781,LinkedIn,text,12/12/2023 12:52,466,971,229,Friday,neutral
782,Instagram,video,10/23/2023 02:29,2430,219,323,Friday,negative
783,Twitter,image,08/10/2023 17:10,3960,97,100,Monday,neutral
784,LinkedIn,image,04/13/2023 14:26,3490,925,989,Tuesday,positive
785,Instagram,carousel,08/16/2023 11:44,2301,288,239,Friday,positive
786,Twitter,text,12/17/2023 09:54,2864,788,612,Friday,neutral
